,ORG_NOME,PAPP_COD,PAPP_NOME,PAPP_PN,APAA_CODI,APAA_DATA,APAA_STATUS
2199,HONEYWELL INTERNATIONAL INC.,1593,RT-300 Radio Altimeter Receiver/Tranmitter,7001840-902,,,
2200,HONEYWELL INTERNATIONAL INC.,1594,RT-300 Radio Altimeter Receiver/Transmitter,7001840-912,,,
2201,HONEYWELL INTERNATIONAL INC.,1595,RI-306 Instrument Remote Controller,4026206-915,,,
2202,HONEYWELL INTERNATIONAL INC.,1596,TM-400 Trim Servo and Bracket,7003032-612,,,
2203,HONEYWELL INTERNATIONAL INC.,1597,ID-800 Advisory Display,7003652-901,,,
2204,HONEYWELL INTERNATIONAL INC.,1598,ID-802 Advisory Display,7003652-601,,,
2205,HONEYWELL INTERNATIONAL INC.,1599,ED-800 Electronic Display,7003110-901,,,
2206,HONEYWELL INTERNATIONAL INC.,1600,SG-811 Symbol Generator,7004544-312,,,
2207,HONEYWELL INTERNATIONAL INC.,1601,DC-810 Display Controller,7005819-701,,,
2208,HONEYWELL INTERNATIONAL INC.,1602,CS-313 Remote Compensator,2586257-1,,,
2209,HONEYWELL INTERNATIONAL INC.,1603,DG-234 Directional Gyro,2588302-5,,,
2210,HONEYWELL INTERNATIONAL INC.,1604,CL-201 Compass Coupler,2591201-922,,,
2211,HONEYWELL INTERNATIONAL INC.,1605,CC-210 Compass Control Unit,4013584-901,,,
2212,HONEYWELL INTERNATIONAL INC.,1606,Digital Air Data Computer,7000700-947,,,
2213,HONEYWELL INTERNATIONAL INC.,1607,RT-300 Radio Altimeter,7001840-922,,,
2214,HONEYWELL INTERNATIONAL INC.,1608,Flight Guidance Computer,7003974-716,,,
2215,HONEYWELL INTERNATIONAL INC.,1609,GC-810 Flight Guidance Controller,7011702-905,,,
2216,HONEYWELL INTERNATIONAL INC.,1610,Lightning Processor LP-850,7011822-903,,,
2217,HONEYWELL INTERNATIONAL INC.,1611,AT-855 Lightning Sensor Antenna,7014062-901,,,
2218,HONEYWELL INTERNATIONAL INC.,1613,Laser Inrtial Reference Unit,HG1075AE03,,,
2219,HONEYWELL INTERNATIONAL INC.,1614,Global Positioning System Sensor Unit,HG2021AB01,,,
2220,HONEYWELL INTERNATIONAL INC.,1615,TCAS Computer Unit,4066010-903,,,
2221,HONEYWELL INTERNATIONAL INC.,1616,Mode S Transponder,4061400-904,,,
2222,HONEYWELL INTERNATIONAL INC.,1617,Mode S Transponder,4061400-905,,,
2223,HONEYWELL INTERNATIONAL INC.,1618,VSI/TRA Display,4067241-86X,,,
2224,HONEYWELL INTERNATIONAL INC.,1619,CS-212 Compensator,656767,,,
2225,HONEYWELL INTERNATIONAL INC.,1620,GH-14 Gyro Horizon,4021541-691,,,
2226,HONEYWELL INTERNATIONAL INC.,1621,GH-14 Gyro Horizon,4021541-791,,,
2227,HONEYWELL INTERNATIONAL INC.,1622,PC-700 Autopilot Controller,7000299-908,,,
2228,HONEYWELL INTERNATIONAL INC.,1623,MS-700 Mode Selector,7000605-906,,,
2229,HONEYWELL INTERNATIONAL INC.,1624,AZ-649 Air Data Sensor,7002353-913,,,
2230,HONEYWELL INTERNATIONAL INC.,1625,AL-300 Air Data Command Display,7002412-904,,,
2231,HONEYWELL INTERNATIONAL INC.,1626,FZ-710 Digital Flight Control Computer,7008138-902,,,
2232,HONEYWELL INTERNATIONAL INC.,1627,SM-512 Dual Pitch Control Rod Assembly,7012409-901,,,
2233,HONEYWELL INTERNATIONAL INC.,1628,RZ-710 Servo Monitor,7012693-901,,,
2234,HONEYWELL INTERNATIONAL INC.,1629,AG-710 Vertical Accelerometer,7013307-1,,,
2235,HONEYWELL INTERNATIONAL INC.,1630,PC-400 Autopilot Controller,7003897-907,,,
2236,HONEYWELL INTERNATIONAL INC.,1631,IC-500 Integrated Computer,7017000-50102,,,
2237,HONEYWELL INTERNATIONAL INC.,1632,AZ-429 Air Data Sensor,7017970-901,,,
2238,HONEYWELL INTERNATIONAL INC.,1633,DC-550 Display Controller,7016986-701,,,
2239,HONEYWELL INTERNATIONAL INC.,1634,RI-553 Instrument Controller,7016954-901,,,
2240,HONEYWELL INTERNATIONAL INC.,1635,MS-560 Mode Selector,7018341-901,,,
2241,HONEYWELL INTERNATIONAL INC.,1636,SP-200 Autopilot Computer,4008519-8XX,,,
2242,HONEYWELL INTERNATIONAL INC.,1637,SM-200A Servo Drive,4006719-904,,,
2243,HONEYWELL INTERNATIONAL INC.,1638,SM-200A Servo Drive,4006719-908,,,
2244,HONEYWELL INTERNATIONAL INC.,1639,PC-600 Autopilot Controller,4018639-901,,,
2245,HONEYWELL INTERNATIONAL INC.,1640,MS-205 Mode Selector,4020570-901,,,
2246,HONEYWELL INTERNATIONAL INC.,1642,RD-550 Horizontal Situation Indicator,7001179-959,,,
2247,HONEYWELL INTERNATIONAL INC.,1643,AD-550A Attitude Director Indicator,7001182-901,,,
2248,HONEYWELL INTERNATIONAL INC.,1644,RT-300 Radio Altimeter Receiver/Transmitter,7001840-915,,,
2249,HONEYWELL INTERNATIONAL INC.,1645,RA-315 Radio Altimeter Indicator,7000839-903,,,
2250,HONEYWELL INTERNATIONAL INC.,1646,FZ-800 Flight Guidance Computer,7003974-718,,,
2251,HONEYWELL INTERNATIONAL INC.,1647,GC-810 Guidance Controler,7011702-925,,,
2252,HONEYWELL INTERNATIONAL INC.,1649,SG-816 Symbol Generator,7011674-416,,,
2253,HONEYWELL INTERNATIONAL INC.,1651,MG-816 Symbol Generator,7011675-416,,,
2254,HONEYWELL INTERNATIONAL INC.,1652,AZ-810 Digital Air Data Computer,7000700-969,,,
2255,HONEYWELL INTERNATIONAL INC.,1653,AH-600 Air Data Computer,7003360-932,,,
2256,HONEYWELL INTERNATIONAL INC.,1654,AZ-850 Micro Air Data Computer,7014700-905,,,
2257,HONEYWELL INTERNATIONAL INC.,1656,BL-870 Bezel,7014331-921,,,
2258,HONEYWELL INTERNATIONAL INC.,1657,BL-871,7014332-941,,,
2259,HONEYWELL INTERNATIONAL INC.,1658,MC-800 MFD Controller,7007062-939,,,
2260,HONEYWELL INTERNATIONAL INC.,1659,RM-850 Radio Management Unit,7012100-801,,,
2261,HONEYWELL INTERNATIONAL INC.,1660,AV-850A  Audio Control Unit,7511001-913,,,
2262,HONEYWELL INTERNATIONAL INC.,1661,CD-850 Clearance Delivery Unit,7513000-805,,,
2263,HONEYWELL INTERNATIONAL INC.,1662,DI-851 DME Indicator,7513006-911,,,
2264,HONEYWELL INTERNATIONAL INC.,1663,RZN-850 Integrated Radio Nav Unit,7510100-921,,,
2265,HONEYWELL INTERNATIONAL INC.,1664,RZN-850B Integrated Radio Nav Unit,7510100-923,,,
2266,HONEYWELL INTERNATIONAL INC.,1665,RCZ-851E Comm Unit,7510700-806,,,
2267,HONEYWELL INTERNATIONAL INC.,1666,RCZ-851F Comm Unit,7510700-807,,,
2268,HONEYWELL INTERNATIONAL INC.,1667,RCZ-851G Comm Unit,7510700-808,,,
2269,HONEYWELL INTERNATIONAL INC.,1668,MS-560 Mode Selector,7018341-903,,,
2270,HONEYWELL INTERNATIONAL INC.,1670,RI-553 Remote Instrument Controller,7016954-903,,,
2271,HONEYWELL INTERNATIONAL INC.,1671,DC-550 EFIS Display Controller,7016986-707,,,
2272,HONEYWELL INTERNATIONAL INC.,1672,IC-600 Display Guidance Computer,7017000-80151,,,
2273,HONEYWELL INTERNATIONAL INC.,1673,IC-600 Display Guidance Computer,7017000-81151,,,
2274,HONEYWELL INTERNATIONAL INC.,1674,IC-600 Display Guidance Computer,7017000-80152,,,
2275,HONEYWELL INTERNATIONAL INC.,1675,Ic-600 Display Guidance Computer,7017000-81152,,,
2276,HONEYWELL INTERNATIONAL INC.,1676,FX-220 Flux Valve,2594484,,,
2277,HONEYWELL INTERNATIONAL INC.,1677,RCZ-833,7510700-833,,,
2278,HONEYWELL INTERNATIONAL INC.,1678,RCZ-833B,7510700-762,,,
2279,HONEYWELL INTERNATIONAL INC.,1679,RCZ-833B,7510700-862,,,
2280,HONEYWELL INTERNATIONAL INC.,1680,RCZ-833C,7510700-864,,,
2281,HONEYWELL INTERNATIONAL INC.,1681,RCZ-833D,7510700-865,,,
2282,HONEYWELL INTERNATIONAL INC.,1682,RCZ-833E,7510700-766,,,
2283,HONEYWELL INTERNATIONAL INC.,1683,RCZ-833E,7510700-866,,,
2284,HONEYWELL INTERNATIONAL INC.,1684,RCZ-833G,7510700-768,,,
2285,HONEYWELL INTERNATIONAL INC.,1685,RCZ-833G,7510700-868,,,
2286,HONEYWELL INTERNATIONAL INC.,1686,RCZ-833H,7510700-769,,,
2287,HONEYWELL INTERNATIONAL INC.,1687,RCZ-833H,7510700-869,,,
2288,HONEYWELL INTERNATIONAL INC.,1688,RCZ-851H,7510700-809,,,
2289,HONEYWELL INTERNATIONAL INC.,1689,RCZ-853,7510700-853,,,
2290,HONEYWELL INTERNATIONAL INC.,1690,RCZ-854E,7510700-726,,,
2291,HONEYWELL INTERNATIONAL INC.,1691,RCZ-854E,7510700-826,,,
2292,HONEYWELL INTERNATIONAL INC.,1692,RCZ-854G,7510700-728,,,
2293,HONEYWELL INTERNATIONAL INC.,1693,RCZ-854G,7510700-828,,,
2294,HONEYWELL INTERNATIONAL INC.,1694,RCZ-854H,7510700-729,,,
2295,HONEYWELL INTERNATIONAL INC.,1695,RCZ-854H,7510700-829,,,
2296,HONEYWELL INTERNATIONAL INC.,1696,RM-850,7012100-821,,,
2297,HONEYWELL INTERNATIONAL INC.,1697,RM-850,7012100-822,,,
2298,HONEYWELL INTERNATIONAL INC.,1698,RM-850,7012100-823,,,
2299,HONEYWELL INTERNATIONAL INC.,1699,RM-850,7012100-824,,,
2300,HONEYWELL INTERNATIONAL INC.,1700,RM-850,7012100-825,,,
2301,HONEYWELL INTERNATIONAL INC.,1701,RM-850,7012100-826,,,
2302,HONEYWELL INTERNATIONAL INC.,1702,RM-850,7012100-827,,,
2303,HONEYWELL INTERNATIONAL INC.,1703,RM-850,7012100-828,,,
2304,HONEYWELL INTERNATIONAL INC.,1704,RM-855,7013270-935,,,
2305,HONEYWELL INTERNATIONAL INC.,1705,RM-855,7013270-936,,,
2306,HONEYWELL INTERNATIONAL INC.,1706,RM-855,7013270-961,,,
2307,HONEYWELL INTERNATIONAL INC.,1707,RM-855,7013270-962,,,
2308,HONEYWELL INTERNATIONAL INC.,1708,RM-855,7013270-963,,,
2309,HONEYWELL INTERNATIONAL INC.,1709,RM-855,7013270-964,,,
2310,HONEYWELL INTERNATIONAL INC.,1710,RM-855,7013270-965,,,
2311,HONEYWELL INTERNATIONAL INC.,1711,RM-855,7013270-966,,,
2312,HONEYWELL INTERNATIONAL INC.,1712,RM-855,7013270-967,,,
2313,HONEYWELL INTERNATIONAL INC.,1713,RM-855,7013270-968,,,
2314,HONEYWELL INTERNATIONAL INC.,1714,CD-850,7013000-831,,,
2315,HONEYWELL INTERNATIONAL INC.,1715,CD-850,7013000-832,,,
2316,HONEYWELL INTERNATIONAL INC.,1716,CD-850,7013000-835,,,
2317,HONEYWELL INTERNATIONAL INC.,1717,CD-850,7013000-836,,,
2318,HONEYWELL INTERNATIONAL INC.,1718,CD-850,7013000-837,,,
2319,HONEYWELL INTERNATIONAL INC.,1719,CD-850,7013000-838,,,
2320,HONEYWELL INTERNATIONAL INC.,2058,Auxiliary Power Unit,3800062-9,,,
2321,HONEYWELL INTERNATIONAL INC.,2076,Auxiliary Power Unit,3800700-1,,,
2322,HONEYWELL INTERNATIONAL INC.,2264,Auxiliary Power Unit,3800726-1,,,
2323,HONEYWELL INTERNATIONAL INC.,4525,NZ 2010 FMS NAVIGATION COMPUTER,7018879-0303x beginning with -03036,,,
2324,HONEYWELL INTERNATIONAL INC.,4568,INTEGRATED COMMUNICATIONS UNIT - RCZ-833M,7510733-66,,,
2325,HONEYWELL INTERNATIONAL INC.,4570,Auxiliary Power Unit (APU) - Gas Turbine,70720189-1,,,
2326,HONEYWELL INTERNATIONAL INC.,4571,Auxiliary Power Unit (APU) - Electronic Control Unit Software Version MSJ-00.05,70720276-2,,,
2327,HONEYWELL INTERNATIONAL INC.,4822,Field Loadable Software,PS60003155-0100,,,
2328,HONEYWELL INTERNATIONAL INC.,4823,1  slot MAU,7029782-2930,,,
2329,HONEYWELL INTERNATIONAL INC.,4824,"Configuration Module MAU, IM-950",7519272-801,,,
2330,HONEYWELL INTERNATIONAL INC.,4825,Custom CSIO,60002791-1901,,,
2331,HONEYWELL INTERNATIONAL INC.,4826,"Next Generation Dual Generic IO, GIO-400",7038622-1901,,,
2332,HONEYWELL INTERNATIONAL INC.,4827,"ADF Antena, AT-860",7510300-901,,,
2333,HONEYWELL INTERNATIONAL INC.,4828,"NG Power Supply, PWR-210",7038248-1901,,,
2334,HONEYWELL INTERNATIONAL INC.,4829,"Bus Coupler, BC-900",7027566-904,,,
2335,HONEYWELL INTERNATIONAL INC.,4830,NG Enhanced ASCB-D Dual NIC with Compact Flash NIC-221,7038231-2906,,,
2336,HONEYWELL INTERNATIONAL INC.,4831,MAU 16-20 Slot,7029782-2923,,,
2337,HONEYWELL INTERNATIONAL INC.,4832,NV-879,7026208-811-812,,,
2338,HONEYWELL INTERNATIONAL INC.,4833,"Network Interface Model, NI-901",60000091-917,,,
2339,HONEYWELL INTERNATIONAL INC.,4834,"Advanced Grafics Module, AGM 300",60000770-1901,,,
2340,HONEYWELL INTERNATIONAL INC.,4837,"Next Generation Control IO, CNT-200",7038472-1901,,,
2341,HONEYWELL INTERNATIONAL INC.,4905,Field Loadable Software,PS60003259-0308,,,
2342,HONEYWELL INTERNATIONAL INC.,4931,MM7027704-306	,PS60002067-0306,,,
2343,HONEYWELL INTERNATIONAL INC.,1453,Cockpit Control Panel,980-6124-002,,,
2344,HONEYWELL INTERNATIONAL INC.,1454,Digital Voice/Data Recorder,980-6025-( ),,,
2345,HONEYWELL INTERNATIONAL INC.,1460,Cockpit Area Microphone,980-6113-( ),,,
2346,HOOVER INDUSTRIES,1747,Flotation Vest Assembly,3500 Series,,,
2347,HOOVER INDUSTRIES,1748,Flotation Vest Assembly,3505 Series,,,
2348,HOOVER INDUSTRIES,2794,Adult-Child Life Preserver,HS 3701-Series,,,
2349,IPECO EUROPE LIMITED,2096,Pilot Seat,3A035-0005-01,,,
2350,IPECO EUROPE LIMITED,2097,Co-Pilot Seat,3A035-0006-01,,,
2351,IPECO EUROPE LIMITED,2098,Pilot Seat,3A026-0009-( )-( ),,,
2352,IPECO EUROPE LIMITED,2099,Pilot Seat,3A026-0019-( )-( ),,,
2353,IPECO EUROPE LIMITED,2103,Pilot Seat,3A026-0014-( )-( ),,,
2354,KANNAD,3714,Emergency Locator Transmitter ,S1840501-XX.(X).(XX),,,
2355,KANNAD,3715,Mounting Bracket associated with 406 AF-COMPACT,S1840502-XX.(X).(XX),,,
2356,KANNAD,3845,Emergency Locator Transmitter,S1821502-02,,,
2357,KANNAD,3847,Emergency Locator Transmitter,S1822502-02,,,
2358,KANNAD,3850,Emergency Locator Transmitter,S1820502-02,,,
2359,KANNAD,3851,Emergency Locator Transmitter,S1820502-04,,,
2360,KANNAD,3860,"Mounting Bracket associated with 406 AF, 406 AF-H, 406 AP, 406 AP-H",S1820511-01,,,
2361,KANNAD,4431,INTEGRA FAMILY,0141823 AMDT F OR HIGHER,,,
2362,KANNAD,4432,INTEGRA FAMILY,S1850501-XX.X.(XX),,,
2363,KANNAD,4433,INTEGRA FAMILY,S1851501-XX.X.(XX),,,
2364,KANNAD,4434,INTEGRA FAMILY,S1852501-XX.X.(XX),,,
2365,KANNAD,4435,INTEGRA FAMILY,S1854501-XX.X.(XX),,,
2366,KGS ELECTRONICS,2144,Static Inverter,SPC-38,,,
2367,KGS ELECTRONICS A GAR ENTERPRISE CO.,4674,DC TO AC STATIC INVERTER,SB120(E),,,
2368,KGS ELECTRONICS A GAR ENTERPRISE CO.,4675,DC TO AC STATIC INVERTER,SS120(E),,,
2369,KIDDE AEROSPACE,2550,Smoke Detector,30-231-14,,,
2370,KIDDE AEROSPACE,2551,Smoke Detector,473597-18,,,
2371,KIDDE AEROSPACE,2859,Portable Fire Extiguisher - Liquid Type,892480,,,
2372,KIDDE AEROSPACE,4838,Fire Detection TLSE for the Left FWD Thrust Reverser Door,22602100,,,
2373,KIDDE AEROSPACE,4839,Fire Detection TLSE for the Left AFT Thrust Reverser Door,25008225,,,
2374,KIDDE AEROSPACE,4840,Fire Detection TLSE for the Right FWD Thrust Reverser Door,22603325,,,
2375,KIDDE AEROSPACE,4841,Fire Detection TLSE for the Right AFT Thrust Reverser Door,25008225,,,
2376,KIDDE AEROSPACE,4842,Fire Detection TLSE for the Pylon (Firewall),22602010,,,
2377,KIDDE AEROSPACE,4856,APD Fire Detector for the APU,10-1413,,,
2378,KIDDE AEROSPACE,4857,APD Fire Detector for Main Landing Gear Bay,10-1424,,,
2379,KIDDE AEROSPACE,4904,Portable Fire Extinguisher,892480,,,
2380,KOLLSMAN INSTRUMENT COMPANY,2150,Encoding Pneumatic Altimeter,44929-013,,,
2381,KOLLSMAN INSTRUMENT COMPANY,2151,Encoding Pneumatic Altimeter,44929-935,,,
2382,"KULITE SEMICONDUCTOR PRODUCTS, INC",2145,Pressure Transducer,APT-75-1000-4000A,,,
2383,"KULITE SEMICONDUCTOR PRODUCTS, INC",2146,Pressure Transducer,APT-76-1000-100D,,,
2384,L. A. RUMBOLD LIMITED,2164,Business Class Seat,M70205-001,,,
2385,L. A. RUMBOLD LIMITED,2165,Business Class Seat,M70205-002,,,
2386,L. A. RUMBOLD LIMITED,2166,Business Class Seat,M70205-003,,,
2387,L3 AVIATION PRODUCTS,4845,Solid State Control Unit,S161( ),,,
2388,L3 AVIATION PRODUCTS,4846,Cockpit Area Microphone for Solid State Cockpit Voice Recorder,S058( ),,,
2389,L3 AVIATION PRODUCTS,4847,"Flight Data, Cockpit Voice and Combination Voice and Data Recorder",5( ),,,
2390,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,2148,Stormscope Series II Weather Mapping System,WX-1000,,,
2391,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,2590,Servo Actuator,SA-151D,,,
2392,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4439,ESI-1000,9200-32100-0101,,,
2393,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4440,ESI-1000,9200-32100-0201,,,
2394,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4441,ESI-1000,9200-32100-1001,,,
2395,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4445,ESI-2000,9200-32500-0011,,,
2396,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4446,ESI-2000,9200-32500-0021,,,
2397,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4447,ESI-2000,9200-32500-0031,,,
2398,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4448,ESI-2000,9200-32500-0041,,,
2399,L-3 COMMUNICATIONS AVIONICS SYSTEMS INC,4449,ESI-2000,9230-32501-01,,,
2400,LOCKHEED AIRCRAFT SERVICE COMPANY,2152,Digital Flight Data Recorder,10077A500-(8XX),,,
2401,LORAL DATA SYSTEMS,2154,Cockpit Voice Recorder,GA100,,,
2402,LORAL DATA SYSTEMS,2155,Flight Data Recorder,S800-2000( ),,,
2403,LORAL DATA SYSTEMS,2156,Flight Data Recorder,S800-3000( ),,,
2404,LORAL DATA SYSTEMS,2157,Flight Data Recorder,S903-2000( ),,,
2405,LORAL DATA SYSTEMS,2158,Flight Data Recorder,S703-1000( ),,,
2406,LORAL DATA SYSTEMS,2159,Flight Data Recorder,S603-1000( ),,,
2407,LORAL DATA SYSTEMS,2160,Cockpit Voice Recorder,S200-0003-00,,,
2408,LORAL DATA SYSTEMS,2161,Cockpit Voice Recorder,S200-0003-90,,,
2409,LORAL DATA SYSTEMS,2162,Cockpit Voice Recorder,S200-0012-00,,,
2410,MARATHON POWER TECHNOLOGIES CO.,2456,Static Inverter,PC-251-123E,,,
2411,MARATHON POWER TECHNOLOGIES CO.,2457,Static Inverter,PC-251-123F,,,
2412,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4174,Landing Gear Brake Assembly,DAP00097-01,,,
2413,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4175,Main Wheel Assembly,DAP00098-01,,,
2414,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4176,Main Wheel Assembly,DAP00098-02,,,
2415,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4177,Nose Wheel Assembly,DAP00099-01,,,
2416,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4459,Landing Gear Nose Wheel ,DAP00099-02,,,
2417,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4480,Main Wheel Brake Assembly,DAP00097-02,,,
2418,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4582,Main Wheel Brake Assembly,DAP00097-03,,,
2419,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4715,Brake Assembly,90006967-2,,,
2420,MEGGITT AEROSPACE LTD. T/A MEGGITT AIRCRAFT BRAKING SYSTEMS,4717,Main Wheel Brake Assembly,DAP00097-04,,,
2421,MEGGITT AIRCRAFT BRAKING SYSTEMS,4001,Wheel Assembly,90002317-1,,,
2422,MEGGITT AIRCRAFT BRAKING SYSTEMS,4002,Wheel Assembly,90002317-2,,,
2423,MEGGITT AIRCRAFT BRAKING SYSTEMS,4003,Brake Assembly,90002340,,,
2424,MEGGITT AIRCRAFT BRAKING SYSTEMS,4004,Brake Assembly,90002340-1,,,
2425,MEGGITT AIRCRAFT BRAKING SYSTEMS,4198,Tri-Metallic Brake Assembly,90005025-1,,,
2426,MEGGITT AIRCRAFT BRAKING SYSTEMS,4314,Nose Wheel Assembly,90006965,,,
2427,MEGGITT AIRCRAFT BRAKING SYSTEMS,4467,Main Wheel Assembly,90006966,,,
2428,MEGGITT AIRCRAFT BRAKING SYSTEMS,4468,Brake Assembly,90006967,,,
2429,MEGGITT AIRCRAFT BRAKING SYSTEMS,4660,AIRCRAFT BRAKE CARBON SKYDROL ASSEMBLY,90006967-1,,,
2430,MEGGITT AIRCRAFT BRAKING SYSTEMS,4929,Forged Aluminum Main Wheel Assembly,90011353,,,
2431,MEGGITT AIRCRAFT BRAKING SYSTEMS,4930,Carbon Brake Assembly,90011354-1,,,
2432,MEGGITT SAFETY SYSTEMS,1749,Fire Overhead Detector,801-DRH,,,
2433,MEGGITT SAFETY SYSTEMS,1750,Fire Overhead Detector,801-DRL,,,
2434,MEGGITT SAFETY SYSTEMS,2789,Cargo Smoke Detector,8930-( ),,,
2435,MEGGITT SAFETY SYSTEMS,3669,Main Wheel Assembly,90005024,,,
2436,MEGGITT SAFETY SYSTEMS,3670,Brake Assembly,90005025,,,
2437,MEGGITT SAFETY SYSTEMS,3671,Nose Wheel Assembly,90005023-1,,,
2438,MEGGITT SAFETY SYSTEMS,4901,Fire Detector,3601-(),,,
2439,MEGGITT SAFETY SYSTEMS,4902,Fire Detector,5421-(),,,
2440,MEGGITT SAFETY SYSTEMS,4903,Fire Detector,8891-(),,,
2441,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2459,Aircraft Tire 26x6.6 14PR,033-659-1,,,
2442,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2460,Aircraft Tire 18x4.4 12PR,033-614-0,,,
2443,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2461,Aircraft Tire 18x4.4 10PR,031-613-8,,,
2444,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2462,Aircraft Tire 22x8.0 10/12PR,028-700-0,,,
2445,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2463,Aircraft Tire 24x7.25-12 12PR,026-609-0,,,
2446,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2464,Aircraft Tire 18x5.5 8PR,028-630-0,,,
2447,MICHELIN AIRCRAFT TIRE CORPORATION - USA,2465,Aircraft Tire 18x5.5 8PR,028-630-1,,,
2448,MICHELIN AIRCRAFT TIRE DIVISION - LPAV,3319,Aircraft Tire H41x16.0R20/22PR/225MPH,M18602,,,
2449,MICHELIN AIRCRAFT TIRE DIVISION - LPAV,3320,Aircraft Tire 24x7.7R10/16PR/225MPH,M18201,,,
2450,MICHELIN AIRCRAFT TIRE DIVISION - LPAV,4136,Main Landing Gear Tyre H38x13.0R18 20PR 225MPH,M19601,,,
2451,MICHELIN AIRCRAFT TIRE DIVISION - LPAV,4460,Main Landing Gear Tire,061-338-2,,,
2452,MICHELIN AIRCRAFT TIRE DIVISION - LPAV,4749,MAIN LANDING GEAR TYRE,M21101,,,
2453,ROCKWELL COLLINS - CEDAR RAPIDS,2185,Mount,622-1194-001,,,
2454,MICHELIN AIRCRAFT TIRE DIVISION - LPAV,4750,NOSE LANDING GEAR TYRE,M20001,,,
2455,MICROAIR AVIONICS PTY LTD.,1751,Transponder,T2000SFL-01( ),,,
2456,"MIDCONTINENT INSTRUMENTS AND AVIONICS, MIDCONTINENT INSTRUMENTS CO. INC.",4546,STANDBY ATTITUDE MODULE,6420302-( ),,,
2457,"MITCHELL AIRCRAFT PRODUCTS, INC.",4454,Mechanical Recording Tachometer,D1-112-5023,,,
2458,MPC PRODUCTS CORPORATION,1752,Servo Actuator,SM3000,,,
2459,MPC PRODUCTS CORPORATION,1753,Bracket,SB3000,,,
2460,NARCO AVIONICS INC,2163,NAV/COM,MK-12D/E,,,
2461,NORTHROP GRUMMAN LITEF GMBH,4663,LCR-100 ATTITUDE HEADING REFERENCE SYSTEM,145130-(XXXX)-(XXX),,,
2462,PACIFIC SCIENTIFIC TECHNOLOGY GROUP,2104,Restraint System,0108900-41,,,
2463,PACIFIC SCIENTIFIC TECHNOLOGY GROUP,2105,Restraint System,0108900-47,,,
2464,PACIFIC SCIENTIFIC TECHNOLOGY GROUP,2106,Lap Belt Assembly,1101964,,,
2465,PARKER HANNIFIN CORPORATION,2167,Fuel Quantity Gauging System,028-936-001,,,
2466,PARKER HANNIFIN CORPORATION,2168,Tank Unit,020-240-001,,,
2467,PARKER HANNIFIN CORPORATION,2169,Tank Unit,020-240-002,,,
2468,PARKER HANNIFIN CORPORATION,2170,Tank Unit,020-240-003,,,
2469,PARKER HANNIFIN CORPORATION,2171,Tank Unit,020-240-004,,,
2470,PARKER HANNIFIN CORPORATION,2172,Tank Unit,020-240-005,,,
2471,PARKER HANNIFIN CORPORATION,2173,Tank Unit,020-240-006,,,
2472,PARKER HANNIFIN CORPORATION,2174,Tank Unit,020-240-007,,,
2473,PARKER HANNIFIN CORPORATION,2175,Tank Unit,020-240-008,,,
2474,PARKER HANNIFIN CORPORATION,2176,Tank Unit,020-240-009,,,
2475,PARKER HANNIFIN CORPORATION,2177,Tank Unit,020-240-106,,,
2476,PARKER HANNIFIN CORPORATION,2178,Tank Unit Compensator,021-056-001,,,
2477,PARKER HANNIFIN CORPORATION,2179,Low Level Sensor,057-023-001,,,
2478,PARKER HANNIFIN CORPORATION,2180,In-Tank Harness,080-261-001,,,
2479,PARKER HANNIFIN CORPORATION,2181,Refuel/Defuel Panel,366-208-001,,,
2480,PARKER HANNIFIN CORPORATION,2182,Fuel Conditioning Unit,367-329-001,,,
2481,PARKER HANNIFIN CORPORATION,2183,Fuel Conditioning Unit,367-329-002,,,
2482,PARKER HANNIFIN CORPORATION,2632,Tank Unit,020-240-011,,,
2483,PARKER HANNIFIN CORPORATION,2633,Tank Unit,020-240-012,,,
